IL_DepartureDate,IL_ArrivalDate,Day_of_Week_Departure,Day_of_Week_Arrival,LegNumber,IL_DepartureStation,IL_ArrivalStation,InternationalDesc,LiftStatus,FlyThru,IsNTL,Jan_Dep,Jan_Arr,Feb_Dep,Feb_Arr,Mar_Dep,Mar_Arr,Apr_Dep,Apr_Arr,May_Dep,May_Arr,Jun_Dep,Jun_Arr,Jul_Dep,Jul_Arr,Aug_Dep,Aug_Arr,Sep_Dep,Sep_Arr,Oct_Dep,Oct_Arr,Nov_Dep,Nov_Arr,Dec_Dep,Dec_Arr,TotalDepPax,TotalArrPax,DepartureCountry,ArrivalCountry
02-06-26,02-06-26,5,5,A0007,LHR,KUL,INT,2,Yes,No,0,0,239,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,239,Thailand,Malaysia
03-07-26,03-07-26,6,6,A0034,HND,PEN,INT,0,No,No,0,0,0,0,153,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,153,Japan,Malaysia
12-05-25,12-05-25,5,5,A0393,PEN,SYD,INT,2,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,66,66,66,Malaysia,Philippines
02-12-26,02-12-26,4,4,A0326,SYD,HND,INT,3,No,No,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,Philippines,Japan
03-31-26,03-31-26,2,2,A0190,BKK,CGK,INT,1,No,No,0,0,0,0,193,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,193,Thailand,Indonesia
04-26-26,04-26-26,7,7,A0338,SIN,KUL,INT,2,Yes,No,0,0,0,0,0,0,149,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,149,Singapore,Malaysia
03-18-26,03-18-26,3,3,A0189,CGK,PEN,INT,2,No,No,0,0,0,0,228,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,228,Indonesia,Malaysia
04-08-26,04-08-26,3,3,A0311,JFK,CGK,INT,0,No,No,0,0,0,0,0,0,146,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,146,Indonesia,Indonesia
06-18-26,06-18-26,4,4,A0072,BKK,LHR,INT,3,No,No,0,0,0,0,0,0,0,0,0,0,156,156,0,0,0,0,0,0,0,0,0,0,0,0,156,156,Thailand,Thailand
06-19-25,06-19-25,4,4,A0355,LHR,SYD,INT,3,No,No,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,14,14,Thailand,Philippines
12-30-25,12-30-25,2,2,A0151,JFK,PEN,INT,2,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,59,59,59,Indonesia,Malaysia
06-21-25,06-21-25,6,6,A0132,KUL,PEN,DOM,2,No,No,0,0,0,0,0,0,0,0,0,0,53,53,0,0,0,0,0,0,0,0,0,0,0,0,53,53,Malaysia,Malaysia
12-17-25,12-17-25,3,3,A0244,CGK,JFK,INT,1,Yes,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,135,135,135,Indonesia,Indonesia
07-18-25,07-18-25,5,5,A0296,SYD,LHR,INT,3,No,Yes,0,0,0,0,0,0,0,0,0,0,0,0,210,210,0,0,0,0,0,0,0,0,0,0,210,210,Philippines,Thailand
03-02-25,03-02-25,7,7,A0491,KUL,LHR,INT,0,Yes,No,0,0,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,Malaysia,Thailand
02-03-25,02-03-25,1,1,A0123,LHR,SYD,INT,3,No,No,0,0,186,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,186,Thailand,Philippines
07-05-25,07-05-25,6,6,A0330,CGK,BKI,INT,0,No,No,0,0,0,0,0,0,0,0,0,0,0,0,99,99,0,0,0,0,0,0,0,0,0,0,99,99,Indonesia,Malaysia
05-10-25,05-10-25,6,6,A0045,HND,CGK,INT,0,No,No,0,0,0,0,0,0,0,0,159,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,159,Japan,Indonesia
05-09-25,05-09-25,5,5,A0332,JFK,SIN,INT,0,No,No,0,0,0,0,0,0,0,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,Indonesia,Singapore
01-11-26,01-11-26,7,7,A0192,SYD,CGK,INT,2,No,No,232,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,232,Philippines,Indonesia
06-25-25,06-25-25,3,3,A0259,BKI,HND,INT,3,Yes,No,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,50,50,Malaysia,Japan
02-26-26,02-26-26,4,4,A0156,SYD,JFK,INT,1,Yes,Yes,0,0,183,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,183,Philippines,Indonesia
11-20-25,11-20-25,4,4,A0457,LHR,KUL,INT,0,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,160,0,0,160,160,Thailand,Malaysia
01-13-26,01-13-26,2,2,A0414,JFK,PEN,INT,1,No,No,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,80,Indonesia,Malaysia
02-16-25,02-16-25,7,7,A0203,BKI,BKK,INT,3,No,No,0,0,238,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,238,Malaysia,Thailand
02-26-25,02-26-25,3,3,A0084,BKK,LHR,INT,3,No,No,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,Thailand,Thailand
07-29-25,07-29-25,2,2,A0168,BKK,LHR,INT,1,No,No,0,0,0,0,0,0,0,0,0,0,0,0,151,151,0,0,0,0,0,0,0,0,0,0,151,151,Thailand,Thailand
03-05-26,03-05-26,4,4,A0181,LHR,SIN,INT,1,No,No,0,0,0,0,109,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,109,Thailand,Singapore
05-21-26,05-21-26,4,4,A0134,LHR,PEN,INT,2,Yes,No,0,0,0,0,0,0,0,0,213,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,213,Thailand,Malaysia
05-31-26,05-31-26,7,7,A0108,SIN,KUL,INT,1,No,No,0,0,0,0,0,0,0,0,168,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,168,Singapore,Malaysia
02-25-26,02-25-26,3,3,A0088,BKI,HND,INT,2,No,No,0,0,227,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,227,Malaysia,Japan
07-06-25,07-06-25,7,7,A0086,SYD,CGK,INT,3,No,No,0,0,0,0,0,0,0,0,0,0,0,0,98,98,0,0,0,0,0,0,0,0,0,0,98,98,Philippines,Indonesia
03-02-26,03-02-26,1,1,A0480,BKI,SYD,INT,2,Yes,No,0,0,0,0,93,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,93,Malaysia,Philippines
06-04-25,06-04-25,3,3,A0263,BKI,CGK,INT,1,No,No,0,0,0,0,0,0,0,0,0,0,160,160,0,0,0,0,0,0,0,0,0,0,0,0,160,160,Malaysia,Indonesia
05-08-25,05-08-25,4,4,A0457,LHR,KUL,INT,1,No,No,0,0,0,0,0,0,0,0,76,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,76,Thailand,Malaysia
11-28-25,11-28-25,5,5,A0396,CGK,SIN,INT,1,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,123,0,0,123,123,Indonesia,Singapore
10-09-25,10-09-25,4,4,A0324,SIN,JFK,INT,0,Yes,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,149,0,0,0,0,149,149,Singapore,Indonesia
01-29-25,01-29-25,3,3,A0393,PEN,SYD,INT,2,No,No,165,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,165,Malaysia,Philippines
02-19-26,02-19-26,4,4,A0051,PEN,BKI,DOM,1,No,No,0,0,104,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,104,Malaysia,Malaysia
09-25-25,09-25-25,4,4,A0107,CGK,PEN,INT,3,Yes,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,194,0,0,0,0,0,0,194,194,Indonesia,Malaysia
07-25-25,07-25-25,5,5,A0172,BKK,JFK,INT,2,No,No,0,0,0,0,0,0,0,0,0,0,0,0,207,207,0,0,0,0,0,0,0,0,0,0,207,207,Thailand,Indonesia
04-30-25,04-30-25,3,3,A0104,PEN,JFK,INT,3,No,No,0,0,0,0,0,0,148,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,148,Malaysia,Indonesia
12-31-25,12-31-25,3,3,A0424,BKI,PEN,DOM,0,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,72,72,72,Malaysia,Malaysia
04-09-25,04-09-25,3,3,A0179,BKI,BKK,INT,1,No,No,0,0,0,0,0,0,111,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,111,Malaysia,Thailand
05-19-26,05-19-26,2,2,A0094,SYD,SIN,INT,2,No,No,0,0,0,0,0,0,0,0,167,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,167,Philippines,Singapore
03-13-25,03-13-25,4,4,A0302,BKI,PEN,DOM,3,Yes,No,0,0,0,0,73,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,73,Malaysia,Malaysia
04-23-25,04-23-25,3,3,A0031,SYD,HND,INT,1,No,No,0,0,0,0,0,0,72,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,72,Philippines,Japan
04-07-25,04-07-25,1,1,A0048,JFK,LHR,INT,1,Yes,No,0,0,0,0,0,0,207,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,207,Indonesia,Thailand
05-03-25,05-03-25,6,6,A0113,BKI,KUL,DOM,0,No,No,0,0,0,0,0,0,0,0,185,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,185,Malaysia,Malaysia
11-27-25,11-27-25,4,4,A0406,HND,BKK,INT,3,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,34,0,0,34,34,Japan,Thailand
05-07-26,05-07-26,4,4,A0320,BKK,KUL,INT,2,No,No,0,0,0,0,0,0,0,0,111,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,111,Thailand,Malaysia
10-02-25,10-02-25,4,4,A0056,SIN,LHR,INT,0,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,0,0,0,0,23,23,Singapore,Thailand
03-03-26,03-03-26,2,2,A0251,HND,JFK,INT,0,No,No,0,0,0,0,59,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,59,Japan,Indonesia
09-27-25,09-27-25,6,6,A0284,CGK,BKK,INT,0,Yes,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,89,0,0,0,0,0,0,89,89,Indonesia,Thailand
05-29-25,05-29-25,4,4,A0197,SIN,PEN,INT,2,Yes,No,0,0,0,0,0,0,0,0,168,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,168,Singapore,Malaysia
12-10-25,12-10-25,3,3,A0216,PEN,KUL,DOM,1,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,219,219,219,Malaysia,Malaysia
06-21-26,06-21-26,7,7,A0387,JFK,KUL,INT,1,No,No,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,0,0,0,0,0,0,0,0,0,90,90,Indonesia,Malaysia
11-27-25,11-27-25,4,4,A0232,CGK,SIN,INT,0,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,134,0,0,134,134,Indonesia,Singapore
06-12-26,06-12-26,5,5,A0199,BKK,KUL,INT,2,No,No,0,0,0,0,0,0,0,0,0,0,26,26,0,0,0,0,0,0,0,0,0,0,0,0,26,26,Thailand,Malaysia
10-30-25,10-30-25,4,4,A0033,PEN,JFK,INT,2,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,135,0,0,0,0,135,135,Malaysia,Indonesia
04-08-25,04-08-25,2,2,A0347,SIN,PEN,INT,1,No,No,0,0,0,0,0,0,37,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,37,Singapore,Malaysia
01-25-26,01-25-26,7,7,A0128,LHR,CGK,INT,0,No,No,231,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,231,Thailand,Indonesia
04-18-26,04-18-26,6,6,A0205,LHR,BKK,INT,2,Yes,No,0,0,0,0,0,0,115,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,115,Thailand,Thailand
01-07-25,01-07-25,2,2,A0087,JFK,BKI,INT,1,No,No,89,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,89,Indonesia,Malaysia
04-06-26,04-06-26,1,1,A0339,KUL,LHR,INT,1,Yes,No,0,0,0,0,0,0,74,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,74,Malaysia,Thailand
01-09-25,01-09-25,4,4,A0238,KUL,SIN,INT,3,No,No,215,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,215,Malaysia,Singapore
04-07-26,04-07-26,2,2,A0199,BKK,KUL,INT,2,Yes,No,0,0,0,0,0,0,194,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,194,Thailand,Malaysia
07-24-25,07-24-25,4,4,A0279,BKK,LHR,INT,0,Yes,No,0,0,0,0,0,0,0,0,0,0,0,0,145,145,0,0,0,0,0,0,0,0,0,0,145,145,Thailand,Thailand
03-06-25,03-06-25,4,4,A0328,CGK,PEN,INT,1,No,No,0,0,0,0,136,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,136,Indonesia,Malaysia
07-28-25,07-28-25,1,1,A0281,BKK,KUL,INT,3,No,No,0,0,0,0,0,0,0,0,0,0,0,0,124,124,0,0,0,0,0,0,0,0,0,0,124,124,Thailand,Malaysia
03-06-25,03-06-25,4,4,A0279,BKK,LHR,INT,2,No,No,0,0,0,0,172,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,172,Thailand,Thailand
04-26-26,04-26-26,7,7,A0355,LHR,SYD,INT,1,No,No,0,0,0,0,0,0,68,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,Thailand,Philippines
04-03-25,04-03-25,4,4,A0374,SYD,KUL,INT,2,No,No,0,0,0,0,0,0,172,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,172,Philippines,Malaysia
05-30-25,05-30-25,5,5,A0293,KUL,PEN,DOM,2,No,No,0,0,0,0,0,0,0,0,97,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,97,Malaysia,Malaysia
02-22-25,02-23-25,6,7,A0493,LHR,BKI,INT,0,No,No,0,0,163,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,163,Thailand,Malaysia
06-28-26,06-28-26,7,7,A0163,BKK,SIN,INT,1,No,Yes,0,0,0,0,0,0,0,0,0,0,103,103,0,0,0,0,0,0,0,0,0,0,0,0,103,103,Thailand,Singapore
01-29-26,01-29-26,4,4,A0040,HND,SYD,INT,1,Yes,No,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,Japan,Philippines
10-10-25,10-10-25,5,5,A0183,SYD,PEN,INT,1,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,211,0,0,0,0,211,211,Philippines,Malaysia
01-15-26,01-15-26,4,4,A0478,SYD,SIN,INT,1,No,No,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,180,Philippines,Singapore
03-27-26,03-27-26,5,5,A0474,BKK,BKI,INT,3,No,No,0,0,0,0,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,29,Thailand,Malaysia
01-08-26,01-08-26,4,4,A0160,KUL,PEN,DOM,0,No,No,230,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,230,Malaysia,Malaysia
02-08-25,02-08-25,6,6,A0491,KUL,LHR,INT,1,No,No,0,0,83,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,83,Malaysia,Thailand
06-13-25,06-13-25,5,5,A0399,KUL,LHR,INT,0,No,No,0,0,0,0,0,0,0,0,0,0,108,108,0,0,0,0,0,0,0,0,0,0,0,0,108,108,Malaysia,Thailand
07-11-25,07-11-25,5,5,A0441,SYD,BKI,INT,2,No,No,0,0,0,0,0,0,0,0,0,0,0,0,135,135,0,0,0,0,0,0,0,0,0,0,135,135,Philippines,Malaysia
02-07-26,02-07-26,6,6,A0171,KUL,CGK,INT,1,No,No,0,0,74,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,74,Malaysia,Indonesia
08-21-25,08-21-25,4,4,A0092,BKI,BKK,INT,0,No,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,220,0,0,0,0,0,0,0,0,220,220,Malaysia,Thailand
04-06-26,04-06-26,1,1,A0193,PEN,BKK,INT,3,No,No,0,0,0,0,0,0,132,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,132,Malaysia,Thailand
01-29-25,01-29-25,3,3,A0338,SIN,KUL,INT,3,No,No,119,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,119,Singapore,Malaysia
09-05-25,09-05-25,5,5,A0323,SYD,CGK,INT,2,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,188,0,0,0,0,0,0,188,188,Philippines,Indonesia
04-30-25,04-30-25,3,3,A0261,KUL,JFK,INT,3,Yes,No,0,0,0,0,0,0,163,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,163,Malaysia,Indonesia
02-24-25,02-24-25,1,1,A0340,CGK,PEN,INT,3,No,No,0,0,83,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,83,Indonesia,Malaysia
04-15-25,04-15-25,2,2,A0452,CGK,SIN,INT,2,No,No,0,0,0,0,0,0,146,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,146,Indonesia,Singapore
03-23-25,03-23-25,7,7,A0051,PEN,BKI,DOM,3,No,No,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,Malaysia,Malaysia
06-22-25,06-22-25,7,7,A0076,PEN,HND,INT,3,Yes,No,0,0,0,0,0,0,0,0,0,0,93,93,0,0,0,0,0,0,0,0,0,0,0,0,93,93,Malaysia,Japan
06-07-25,06-07-25,6,6,A0188,HND,BKI,INT,3,No,No,0,0,0,0,0,0,0,0,0,0,233,233,0,0,0,0,0,0,0,0,0,0,0,0,233,233,Japan,Malaysia
11-09-25,11-09-25,7,7,A0264,PEN,SIN,INT,0,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,0,0,30,30,Malaysia,Singapore
03-13-25,03-13-25,4,4,A0007,LHR,KUL,INT,1,Yes,No,0,0,0,0,109,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,109,Thailand,Malaysia
04-09-26,04-09-26,4,4,A0461,BKK,KUL,INT,2,No,No,0,0,0,0,0,0,232,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,232,Thailand,Malaysia
03-22-26,03-22-26,7,7,A0315,BKI,SYD,INT,3,No,No,0,0,0,0,191,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,191,Malaysia,Philippines
08-18-25,08-18-25,1,1,A0310,BKK,BKI,INT,1,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,115,0,0,0,0,0,0,0,0,115,115,Thailand,Malaysia
06-03-25,06-03-25,2,2,A0414,JFK,PEN,INT,2,Yes,No,0,0,0,0,0,0,0,0,0,0,28,28,0,0,0,0,0,0,0,0,0,0,0,0,28,28,Indonesia,Malaysia
02-17-25,02-17-25,1,1,A0263,BKI,CGK,INT,1,No,No,0,0,222,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,222,Malaysia,Indonesia
10-02-25,10-02-25,4,4,A0311,JFK,CGK,INT,1,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,81,0,0,0,0,81,81,Indonesia,Indonesia
05-12-25,05-12-25,1,1,A0146,BKI,KUL,DOM,0,No,No,0,0,0,0,0,0,0,0,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,Malaysia,Malaysia
08-29-25,08-29-25,5,5,A0166,SIN,BKI,INT,0,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,63,0,0,0,0,0,0,0,0,63,63,Singapore,Malaysia
05-27-26,05-27-26,3,3,A0210,SYD,KUL,INT,2,No,No,0,0,0,0,0,0,0,0,207,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,207,Philippines,Malaysia
03-17-26,03-17-26,2,2,A0161,JFK,CGK,INT,2,No,No,0,0,0,0,167,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,167,Indonesia,Indonesia
10-12-25,10-12-25,7,7,A0301,SYD,JFK,INT,3,Yes,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,0,90,90,Philippines,Indonesia
03-10-25,03-10-25,1,1,A0208,PEN,SYD,INT,1,No,No,0,0,0,0,61,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,61,Malaysia,Philippines
02-14-26,02-14-26,6,6,A0055,CGK,HND,INT,0,No,No,0,0,132,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,132,Indonesia,Japan
01-07-26,01-07-26,3,3,A0444,SIN,SYD,INT,3,No,No,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,36,Singapore,Philippines
02-15-26,02-15-26,7,7,A0361,PEN,BKI,DOM,0,No,No,0,0,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,31,Malaysia,Malaysia
08-28-25,08-28-25,4,4,A0188,HND,BKI,INT,3,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,3,Japan,Malaysia
11-13-25,11-13-25,4,4,A0127,LHR,HND,INT,1,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,127,0,0,127,127,Thailand,Japan
04-28-25,04-28-25,1,1,A0421,SYD,BKI,INT,1,No,No,0,0,0,0,0,0,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,Philippines,Malaysia
12-15-25,12-15-25,1,1,A0064,SIN,JFK,INT,1,No,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,47,47,47,Singapore,Indonesia
06-23-26,06-23-26,2,2,A0341,SYD,KUL,INT,3,No,No,0,0,0,0,0,0,0,0,0,0,170,170,0,0,0,0,0,0,0,0,0,0,0,0,170,170,Philippines,Malaysia
11-02-25,11-02-25,7,7,A0050,BKI,BKK,INT,3,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,33,0,0,33,33,Malaysia,Thailand
10-18-25,10-18-25,6,6,A0414,JFK,PEN,INT,1,Yes,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,210,0,0,0,0,210,210,Indonesia,Malaysia
07-05-25,07-05-25,6,6,A0182,BKI,PEN,DOM,3,No,No,0,0,0,0,0,0,0,0,0,0,0,0,185,185,0,0,0,0,0,0,0,0,0,0,185,185,Malaysia,Malaysia
02-21-26,02-21-26,6,6,A0345,SYD,JFK,INT,2,Yes,No,0,0,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,75,Philippines,Indonesia
02-20-26,02-20-26,5,5,A0178,JFK,HND,INT,2,No,No,0,0,96,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,96,Indonesia,Japan
02-18-26,02-18-26,3,3,A0319,SIN,KUL,INT,1,Yes,No,0,0,91,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,91,Singapore,Malaysia
09-04-25,09-04-25,4,4,A0011,KUL,JFK,INT,2,Yes,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,7,7,Malaysia,Indonesia
11-16-25,11-16-25,7,7,A0049,CGK,PEN,INT,1,Yes,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,54,0,0,54,54,Indonesia,Malaysia
03-07-25,03-07-25,5,5,A0416,KUL,SYD,INT,1,Yes,No,0,0,0,0,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,45,Malaysia,Philippines
05-06-25,05-06-25,2,2,A0314,SYD,SIN,INT,1,Yes,No,0,0,0,0,0,0,0,0,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,48,Philippines,Singapore
09-05-25,09-05-25,5,5,A0173,KUL,JFK,INT,2,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,164,0,0,0,0,0,0,164,164,Malaysia,Indonesia
01-06-26,01-06-26,2,2,A0471,KUL,JFK,INT,0,No,No,227,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,227,Malaysia,Indonesia
03-15-25,03-15-25,6,6,A0429,HND,SIN,INT,1,No,No,0,0,0,0,59,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,59,Japan,Singapore
07-17-25,07-17-25,4,4,A0412,HND,SYD,INT,3,No,No,0,0,0,0,0,0,0,0,0,0,0,0,225,225,0,0,0,0,0,0,0,0,0,0,225,225,Japan,Philippines
06-04-25,06-04-25,3,3,A0018,BKK,JFK,INT,2,No,Yes,0,0,0,0,0,0,0,0,0,0,61,61,0,0,0,0,0,0,0,0,0,0,0,0,61,61,Thailand,Indonesia
10-29-25,10-29-25,3,3,A0310,BKK,BKI,INT,1,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,12,12,Thailand,Malaysia
06-22-25,06-22-25,7,7,A0408,JFK,PEN,INT,3,No,No,0,0,0,0,0,0,0,0,0,0,155,155,0,0,0,0,0,0,0,0,0,0,0,0,155,155,Indonesia,Malaysia
12-09-25,12-09-25,2,2,A0475,KUL,PEN,DOM,2,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,201,201,201,Malaysia,Malaysia
03-25-25,03-25-25,2,2,A0455,HND,SIN,INT,1,No,Yes,0,0,0,0,224,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,224,Japan,Singapore
